Datum,Inflationsrate,Heimspiel,Weihnachtsmarkt,Markt,Faehrverkaehr,Kreuzfahrverkehr,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average,Warengruppe,Umsatz,Wochentag,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Brot_W1,Broetchen_W2,Croissant_W3,Konditorei_W4,Kuchen_W5,Saisonbrot_W6
2015-10-27,0.53,0,0,0,1.557.343,458.152,10.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,268.245180136677,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-27,0.53,0,0,0,1.557.343,458.152,10.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,136.695525031235,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-27,0.53,0,0,0,1.557.343,458.152,10.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,71.6933322093038,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-27,0.53,0,0,0,1.557.343,458.152,10.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,83.2407894196966,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-27,0.53,0,0,0,1.557.343,458.152,10.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,331.472015657754,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-28,0.53,0,0,0,1.557.343,458.152,11.25,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,90.9366155404553,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-28,0.53,0,0,0,1.557.343,458.152,11.25,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,304.006515491702,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-28,0.53,0,0,0,1.557.343,458.152,11.25,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,125.686864454041,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-28,0.53,0,0,0,1.557.343,458.152,11.25,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,93.0763627109901,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-28,0.53,0,0,0,1.557.343,458.152,11.25,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,268.433974874423,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-29,0.53,0,0,0,1.557.343,458.152,10.5,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,253.472553756336,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-29,0.53,0,0,0,1.557.343,458.152,10.5,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,138.876054421526,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-29,0.53,0,0,0,1.557.343,458.152,10.5,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,50.5568179471073,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-29,0.53,0,0,0,1.557.343,458.152,10.5,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,149.468634696244,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-29,0.53,0,0,0,1.557.343,458.152,10.5,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,306.427920731397,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-30,0.53,0,0,0,1.557.343,458.152,11.375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,105.50955151958,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-10-30,0.53,0,0,0,1.557.343,458.152,11.375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,337.09962010326,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-30,0.53,0,0,0,1.557.343,458.152,11.375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,114.725405718415,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-30,0.53,0,0,0,1.557.343,458.152,11.375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,103.785774478902,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-30,0.53,0,0,0,1.557.343,458.152,11.375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,266.470696782266,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-31,0.53,0,0,0,1.557.343,458.152,11.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,136.923512006965,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-10-31,0.53,0,0,0,1.557.343,458.152,11.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,292.77512121671,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-10-31,0.53,0,0,0,1.557.343,458.152,11.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,88.967069025816,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-10-31,0.53,0,0,0,1.557.343,458.152,11.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,377.801673947832,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-10-31,0.53,0,0,0,1.557.343,458.152,11.75,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,115.50901951675,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.53,0,0,0,1.557.343,458.152,10.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,82.8860192358928,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-01,0.53,0,0,0,1.557.343,458.152,10.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,469.026184716499,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-01,0.53,0,0,0,1.557.343,458.152,10.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,131.223394379473,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-01,0.53,0,0,0,1.557.343,458.152,10.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,121.793668598599,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-01,0.53,0,0,0,1.557.343,458.152,10.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,307.401617264172,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-02,0.53,0,0,0,1.557.343,458.152,9.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,54.4785750597986,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-02,0.53,0,0,0,1.557.343,458.152,9.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,222.318691219705,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-02,0.53,0,0,0,1.557.343,458.152,9.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,72.569221478375,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-02,0.53,0,0,0,1.557.343,458.152,9.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,285.156333256917,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-02,0.53,0,0,0,1.557.343,458.152,9.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,122.852345589113,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-02,0.53,0,0,0,1.557.343,458.152,9.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,116.530394792268,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-03,0.53,0,0,0,1.557.343,458.152,5.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,84.553670001191,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-03,0.53,0,0,0,1.557.343,458.152,5.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,227.368950308808,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-03,0.53,0,0,0,1.557.343,458.152,5.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,85.7476179776816,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-03,0.53,0,0,0,1.557.343,458.152,5.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,80.5712306131707,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-03,0.53,0,0,0,1.557.343,458.152,5.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,241.436093425533,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-03,0.53,0,0,0,1.557.343,458.152,5.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,36.928264442632,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-04,0.53,0,0,0,1.557.343,458.152,8.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,256.059850846365,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-04,0.53,0,0,0,1.557.343,458.152,8.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,98.2032297845558,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-04,0.53,0,0,0,1.557.343,458.152,8.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,108.360227858153,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-04,0.53,0,0,0,1.557.343,458.152,8.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,233.555949277467,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-05,0.53,0,0,0,1.557.343,458.152,13.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,36.0121444084611,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-05,0.53,0,0,0,1.557.343,458.152,13.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,76.1809477344347,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-05,0.53,0,0,0,1.557.343,458.152,13.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,257.036598432519,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-05,0.53,0,0,0,1.557.343,458.152,13.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,274.749839438109,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-05,0.53,0,0,0,1.557.343,458.152,13.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,95.5565289254052,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-05,0.53,0,0,0,1.557.343,458.152,13.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,104.659179850674,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-06,0.53,0,0,0,1.557.343,458.152,13.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,23.4680706670577,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-06,0.53,0,0,0,1.557.343,458.152,13.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,186.691059920256,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-06,0.53,0,0,0,1.557.343,458.152,13.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,92.9099539033508,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-06,0.53,0,0,0,1.557.343,458.152,13.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,70.8871682954291,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-06,0.53,0,0,0,1.557.343,458.152,13.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,246.392025222422,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-06,0.53,0,0,0,1.557.343,458.152,13.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,88.9314287329033,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-07,0.53,1,0,0,1.557.343,458.152,14.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,122.555120081886,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-07,0.53,1,0,0,1.557.343,458.152,14.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,350.222831381163,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-07,0.53,1,0,0,1.557.343,458.152,14.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,140.452844524859,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-07,0.53,1,0,0,1.557.343,458.152,14.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,39.7743979611464,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-07,0.53,1,0,0,1.557.343,458.152,14.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,220.614308718135,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-08,0.53,0,0,0,1.557.343,458.152,13.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,328.254378564049,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-08,0.53,0,0,0,1.557.343,458.152,13.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,84.144949463918,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-08,0.53,0,0,0,1.557.343,458.152,13.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,466.540193942821,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-08,0.53,0,0,0,1.557.343,458.152,13.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,152.607539505512,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-08,0.53,0,0,0,1.557.343,458.152,13.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,127.539249835881,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-08,0.53,0,0,0,1.557.343,458.152,13.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,51.4981525226917,Sunday,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-09,0.53,0,0,0,1.557.343,458.152,12.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,186.869352829964,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-09,0.53,0,0,0,1.557.343,458.152,12.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,34.1899092105017,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-09,0.53,0,0,0,1.557.343,458.152,12.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,53.4063154391405,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-09,0.53,0,0,0,1.557.343,458.152,12.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,266.493884189038,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-09,0.53,0,0,0,1.557.343,458.152,12.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,106.911757550291,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-09,0.53,0,0,0,1.557.343,458.152,12.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,142.252605742127,Monday,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10,0.53,0,0,0,1.557.343,458.152,15.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,54.2491742553091,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-10,0.53,0,0,0,1.557.343,458.152,15.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,237.906672638622,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-10,0.53,0,0,0,1.557.343,458.152,15.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,77.2591246043059,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-10,0.53,0,0,0,1.557.343,458.152,15.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,65.0436140133193,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-10,0.53,0,0,0,1.557.343,458.152,15.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,195.40472243736,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-10,0.53,0,0,0,1.557.343,458.152,15.0,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,31.8139136180964,Tuesday,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-11,0.53,0,0,0,1.557.343,458.152,13.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,56.2709288058107,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-11,0.53,0,0,0,1.557.343,458.152,13.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,210.177815712871,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-11,0.53,0,0,0,1.557.343,458.152,13.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,56.9714541278082,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-11,0.53,0,0,0,1.557.343,458.152,13.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,97.3992914498514,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-11,0.53,0,0,0,1.557.343,458.152,13.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,214.420897950301,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-11,0.53,0,0,0,1.557.343,458.152,13.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,89.0280001083141,Wednesday,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-12,0.53,0,0,0,1.557.343,458.152,13.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,216.239785866434,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-12,0.53,0,0,0,1.557.343,458.152,13.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,28.2840944936649,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2015-11-12,0.53,0,0,0,1.557.343,458.152,13.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,114.171847336115,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-12,0.53,0,0,0,1.557.343,458.152,13.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,240.965897111926,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-12,0.53,0,0,0,1.557.343,458.152,13.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,68.1250970120964,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-12,0.53,0,0,0,1.557.343,458.152,13.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,66.7937094495006,Thursday,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-13,0.53,0,0,0,1.557.343,458.152,11.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,137.78054839384,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-13,0.53,0,0,0,1.557.343,458.152,11.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,264.15177278786,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2015-11-13,0.53,0,0,0,1.557.343,458.152,11.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,89.9590371263699,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2015-11-13,0.53,0,0,0,1.557.343,458.152,11.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,72.3286239048271,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2015-11-13,0.53,0,0,0,1.557.343,458.152,11.75,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,214.873616145225,Friday,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-14,0.53,0,0,0,1.557.343,458.152,8.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,264.794087448725,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2015-11-14,0.53,0,0,0,1.557.343,458.152,8.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,111.437166094331,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2015-11-14,0.53,0,0,0,1.557.343,458.152,8.125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,347.614033858304,Saturday,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
