Datum,Warengruppe,Umsatz,Temperatur,Monat,Jahreszeit,Frühling,Sommer,Herbst,Winter,Temp_warm,Temp_cold,Temp_average
2017-05-22,3,128.575815518014,17.75,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-23,3,110.225477848188,22.125,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-24,3,133.616732956026,17.125,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-25,3,210.548524011838,18.875,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-26,3,214.844989934608,20.75,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-27,3,242.802648676142,24.75,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-28,3,258.875202728905,22.375,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-29,3,143.870005518646,18.75,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-30,3,99.5288254799332,20.5,5.0,Frühling,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-05-31,3,137.596314089354,15.5,5.0,Frühling,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2017-06-01,3,131.185928554762,17.375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-02,3,108.539694596306,20.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-03,3,202.327403612151,17.5,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-04,3,213.121898505059,17.125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-05,3,300.22343502337,20.125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-06,3,140.565536536744,21.625,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-07,3,162.153139309064,12.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-06-08,3,118.536762094212,14.875,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-06-09,3,163.069676294977,20.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-10,3,210.975177421469,19.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-11,3,215.171645362008,25.0,6.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-06-12,3,133.14564353779,16.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-06-13,3,144.137864637622,16.125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-06-14,3,141.310244761151,19.125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-15,3,149.097950537212,22.75,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-16,3,188.189995473921,17.375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-17,3,289.376417642361,20.125,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-18,3,301.35058891641,24.25,6.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-06-19,3,211.583246910582,25.375,6.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-06-20,3,181.240683684111,20.75,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-21,3,181.547354525725,18.75,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-22,3,143.490671929285,20.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-23,3,172.344413428855,17.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-24,3,367.632769652741,17.875,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-25,3,257.372454543866,17.25,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-26,3,161.648694395923,17.375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-27,3,134.933457557944,16.375,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-28,3,185.573198643115,19.75,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-29,3,155.221902949467,17.875,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-06-30,3,126.129236923882,14.875,6.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-07-01,3,183.864255743189,17.625,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-02,3,246.338419886437,17.125,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-03,3,187.71776492446,18.625,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-05,3,199.163798137962,19.0,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-06,3,188.91776073987,18.375,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-07,3,192.727972707754,20.625,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-08,3,241.187433084311,20.625,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-09,3,329.248061272308,19.125,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-10,3,177.453927895789,17.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-11,3,168.296001762297,19.875,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-12,3,154.145230589462,14.75,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-07-13,3,189.580727494569,16.875,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-14,3,183.691695131553,19.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-15,3,245.417481970711,18.75,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-16,3,285.659838885549,17.375,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-17,3,210.556063204536,18.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-18,3,210.035193962853,18.75,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-19,3,264.262174906022,22.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-20,3,231.137564394634,21.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-21,3,240.009691214717,20.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-22,3,311.79730154225,18.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-23,3,270.892805038016,19.375,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-24,3,319.719249418743,18.75,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-25,3,256.669227442759,16.25,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-07-26,3,287.611585624058,20.875,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-27,3,264.347742587261,19.5,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-28,3,291.869109786323,18.125,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-29,3,367.886160346572,19.625,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-07-30,3,322.250156339845,24.0,7.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-07-31,3,294.721801189509,22.75,7.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-01,3,294.872700835774,21.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-02,3,304.11610963943,21.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-03,3,290.500488567803,20.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-04,3,296.329975775803,19.625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-05,3,323.640426901058,20.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-06,3,306.788962919757,18.5,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-07,3,279.605045716123,22.4875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-08,3,325.750887704869,23.0625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-09,3,294.987094993166,21.125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-10,3,247.418838307197,19.6,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-11,3,231.41872971895,16.375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-12,3,293.212102250901,15.5625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-08-13,3,317.981827860432,17.825,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-14,3,235.073505255603,18.6375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-15,3,256.477737683784,25.0625,8.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-08-16,3,223.342663387873,20.8625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-17,3,196.017526514133,21.8,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-18,3,222.037173809602,19.6625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-19,3,237.468659429889,16.9375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-20,3,290.670880726839,16.0125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-08-21,3,206.04345319101,17.2,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-22,3,184.444297083114,17.6125,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-23,3,217.364001604778,19.4375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-24,3,198.899809873781,19.4875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-25,3,187.866584876945,19.7625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-26,3,252.88884904238,19.525,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-27,3,213.994278660086,19.6625,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-28,3,178.416399044592,20.5375,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-29,3,178.168559343469,24.6,8.0,Sommer,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2017-08-30,3,146.947497344114,20.0,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2017-08-31,3,157.231550891196,14.8875,8.0,Sommer,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2017-09-01,3,123.595577334164,17.3,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-02,3,195.478091509675,16.525,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-03,3,230.466574878987,17.4,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-04,3,125.119773338597,18.2875,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-05,3,153.695623537961,20.95,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-06,3,123.268914496336,18.2,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-07,3,154.449485786392,17.2875,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-08,3,125.296889622858,14.9375,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-09,3,142.231964848552,15.025,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-10,3,205.693152515455,17.65,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-11,3,104.204339622872,17.8625,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-12,3,117.496320653782,16.1,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-13,3,114.818715199552,13.3375,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-14,3,120.781746843667,13.2375,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-15,3,129.764290585566,14.425,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-16,3,193.022942501051,11.9125,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-17,3,195.774732859287,15.25,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-18,3,131.530895423782,15.075,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-19,3,144.234841083315,14.3875,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-20,3,115.927685099343,14.225,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-21,3,108.826272548998,16.9625,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-22,3,144.065633119975,15.5875,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-23,3,195.24208410893,15.85,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-24,3,168.835249992403,15.8125,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-25,3,158.524062603881,16.225,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-26,3,114.213523180779,15.725,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-27,3,118.849058358723,16.575,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-28,3,119.879433080393,15.1125,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-09-29,3,113.025254908963,19.1,9.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-09-30,3,199.168307941388,15.1125,9.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-01,3,192.233926785817,16.2875,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-02,3,143.835940803814,15.15,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-03,3,217.380094748713,14.2625,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-04,3,134.834527047858,,,,,,,,,,
2017-10-05,3,116.285411682653,,,,,,,,,,
2017-10-06,3,182.509589084762,13.8875,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-07,3,158.797795995899,10.65,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-08,3,197.551472109883,12.025,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-09,3,154.444133074439,12.475,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-10,3,136.717885778752,14.05,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-11,3,143.576179857152,14.6375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-12,3,129.59251192239,13.1875,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-13,3,132.704804056338,14.1625,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-14,3,182.698409922186,15.7625,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-15,3,200.173958033241,17.8125,10.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-10-16,3,145.289158357804,17.9375,10.0,Herbst,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2017-10-17,3,130.299861591434,14.725,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-18,3,74.7107878746184,14.8125,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-19,3,111.931942698069,14.85,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-20,3,109.021173861092,14.175,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-21,3,179.980745710425,13.0375,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-22,3,159.184270234296,11.025,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-24,3,168.714295010565,11.925,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-25,3,99.2054913352785,14.225,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-26,3,127.4897858151,13.475,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-27,3,158.940547107601,11.95,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-28,3,168.991639733113,11.2125,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-29,3,181.682933849936,9.9,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-10-30,3,167.722925454718,8.1,10.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-01,3,150.785546328459,12.975,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-02,3,116.996797595654,11.6875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-03,3,139.056024233269,9.4375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-04,3,133.306013237031,10.2625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-05,3,186.212899596096,9.8,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-06,3,82.2028274771961,8.2125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-07,3,81.7604387640664,6.7875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-08,3,80.2883384254973,8.625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-09,3,90.82647031893,8.55,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-10,3,90.0690509923345,7.5375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-11,3,95.0970588296583,5.2375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-12,3,189.814598224532,5.575,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-13,3,93.6009966390014,5.9,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-14,3,92.5813235522161,6.3875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-15,3,86.7894097211815,9.375,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-16,3,80.8174993257215,8.8125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-17,3,67.8729502225083,7.725,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-18,3,70.9150495424225,5.35,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-19,3,128.591613398068,6.25,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-20,3,99.3335812642129,5.9625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-21,3,75.6736891413681,4.9875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-22,3,77.5914895431634,10.6125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-23,3,83.7872041017695,12.225,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2017-11-24,3,90.3427562419911,6.9875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-25,3,83.5571803293795,2.775,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-26,3,145.539409678938,4.65,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-27,3,91.2166369682366,4.5625,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-28,3,95.6288353069938,5.4875,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-29,3,91.7189243097624,4.225,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-11-30,3,90.9905683178398,2.8125,11.0,Herbst,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2017-12-01,3,108.790843446546,4.3625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-02,3,127.405558719443,0.375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-03,3,172.878605046228,5.225,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-04,3,124.885305907806,5.3375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-05,3,85.3672468067668,8.65,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-06,3,88.4459443650205,8.9,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-07,3,88.7713968416023,5.7625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-08,3,88.682749091363,1.675,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-09,3,128.712796006967,3.5125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-10,3,141.228429838865,0.9875,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-11,3,66.8512773964215,2.2375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-12,3,80.2744096681127,1.55,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-13,3,54.5606055292997,1.9875,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-14,3,63.0266652939679,3.025,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-15,3,78.2216501942594,3.0375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-16,3,142.53421738335,3.275,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-17,3,159.686296935857,1.1375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-18,3,94.7737484393613,2.4625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-19,3,73.6343088065715,5.9125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-20,3,94.7967745101247,6.6375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-21,3,70.6773716770578,6.2375,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-22,3,81.7267893179837,5.7625,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-23,3,83.5676550722033,7.8,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-24,3,187.967420125408,8.1125,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2017-12-27,3,139.832220333738,4.6125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-28,3,105.138755478215,4.0875,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-29,3,179.594235115059,2.8125,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-30,3,151.571783733849,4.05,12.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2017-12-31,3,179.50840678603,8.25,12.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-01-02,3,150.502435605728,5.7,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-03,3,115.430895275144,6.475,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-04,3,102.512654812038,5.5125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-05,3,109.275993823143,4.325,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-06,3,102.460375257105,3.1875,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-07,3,144.442039442307,0.65,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-08,3,66.6929702875401,0.9875,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-09,3,82.6143785726371,3.1625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-10,3,72.3107709500424,4.0125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-11,3,75.9628544056125,3.8375,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-12,3,75.5325871625342,2.275,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-13,3,102.912437094458,1.275,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-14,3,151.968858897758,0.325,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-15,3,85.9256443890805,1.5625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-16,3,56.3093100492538,3.3625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-17,3,77.1881203768712,1.8125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-18,3,72.2532702611568,1.1625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-19,3,79.4912684505094,1.975,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-20,3,86.0376499500436,1.75,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-21,3,187.190402965026,-0.6125,1.0,Winter,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2018-01-22,3,106.618252948229,0.675,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-23,3,81.7299549683164,4.6625,1.0,Winter,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2018-01-24,3,98.3309422420537,11.6,1.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2018-01-25,3,81.1911029399639,7.95,1.0,Winter,0.0,0.0,0.0,1.0,1.0,0.0,0.0
